0.000000000	p
1.065306122	s:strings
1.439637188	b
2.693514739	s:strings
3.854512471	b
5.232653061	s:strings
9.697505668	m
12.374603174	b
12.726802721	m
16.352403628	b
16.927709750	m
19.006598639	b
19.273900226	m
21.969206349	b
22.330589569	m
25.998390022	b
26.481405895	m
29.406099773	b
38.817709750	m
40.914693877	b
41.197392290	m
43.225102040	b
43.587800453	m
47.121405895	b
48.326893424	m
50.427800453	b
50.711609977	m
52.809092970	b
53.177505668	m
56.610204081	b
57.998299319	m
62.407505668	b
62.758798185	m
66.636303854	b
66.932789115	m
67.853106575	b
68.130907029	m
72.952494331	b
73.260907029	m
73.877800453	b
74.126598639	m
74.776009070	b
75.016099773	m
76.815306122	b
77.123990929	m
79.141292517	b
79.439410430	m
81.567006802	b
81.921111111	m
85.310408163	b
86.629410430	m
88.763605442	b
89.117505668	m
91.149002267	b
91.442403628	m
94.925510204	b
96.293401360	m
100.738004535	b
101.109002267	m
104.942993197	b
105.268004535	m
106.246009070	b
106.520000000	m
111.270000000	b
111.572993197	m
112.251995464	b
112.480997732	m
113.143990929	b
113.375011337	m
117.821995464	b
118.206009070	m
121.877006802	b
122.378004535	m
124.499002267	b
124.770000000	m
127.480997732	b
127.793990929	m
131.439002267	b
131.885011337	m
134.809002267	s:strings
144.965850340	s:pipe
164.371428571	s:brass
164.767346938	b
165.270317460	s:brass
165.857142857	b
166.738775510	s:brass
167.208163265	b
167.638752834	s:brass
168.265691609	b
169.142857142	s:brass
169.542789115	b
170.057142857	s:brass
170.628571428	b
170.975510204	s:brass
171.244897959	b
172.604081632	s:brass
173.013990929	m
175.101995464	s:brass
175.400997732	m
177.495011337	s:brass
177.810997732	m
181.294988662	b
182.626009070	m
187.087006802	b
187.430997732	m
191.290000000	b
191.586009070	m
192.489002267	b
192.768004535	m
196.140000000	b
196.401995464	m
197.593990929	b
197.930997732	m
198.506009070	b
198.763990929	m
199.416009070	b
199.656009070	m
202.329002267	b
203.302993197	m
206.358004535	b
206.878004535	m
208.393990929	b
208.662993197	m
211.366009070	b
211.675011337	m
215.368004535	b
215.882993197	m
217.975011337	b
218.263990929	m
220.917006802	b
221.282993197	m
224.951995464	b
225.453990929	m
227.597006802	b
227.852993197	m
230.507006802	b
230.891995464	m
234.472993197	b
235.039002267	m
237.130000000	b
237.416009070	m
240.076009070	b
240.442993197	m
244.091995464	b
244.559002267	m
247.510997732	b
248.221315192	s:brass
248.685714285	b
249.182834467	s:brass
249.693673469	b
250.622471655	s:brass
251.054149659	b
251.541768707	s:brass
252.131768707	b
252.758707482	s:brass
257.263378684	b
257.834376417	s:brass
258.252335600	b
258.726235827	s:brass
259.353174603	b
260.189092970	s:brass
260.699931972	b
261.141111111	s:brass
261.675170068	b
262.255668934	s:brass
266.913378684	p
271.998548752	n
273.030408163	e
