0.000000000	b
15.422244897	g
16.945079365	b
17.694693877	g
19.244943310	b
19.879115646	g
21.435555555	b
22.159342403	g
23.633900226	b
24.390566893	g
25.904263038	b
26.609024943	g 
28.022199546	b
28.825306122	g
30.235736961	b
31.133718820	g
31.625192743	m:withg
32.461519274	m
33.715374149	b
33.893877551	m
35.863219954	b
35.990929705	m
38.185396825	b
38.278095238	m
40.415736961	b
40.576870748	m
42.085691609	m:withm
42.650204081	b
42.814557823	m
44.297868480	m:withm
44.818956916	b
45.101950113	m
47.079092970	b
47.277346938	m
49.389863945	b
49.641383219	m
51.624353741	b
51.771133786	m
53.831587301	b
53.979342403	m
55.472471655	m:withm
56.093514739	b
56.252154195	m
57.726394557	m:withm
58.336349206	b
58.534331065	m
60.038185941	m:withm
60.540680272	b
60.685351473	m
62.789455782	b
62.984126984	m
64.663492063	m:withm
65.001950113	b
65.262176870	m
66.977891156	m:withg
67.160453514	g
68.379841269	b
69.257460317	g
70.690362811	b
71.468004535	g
72.905079365	b
73.661043083	g
75.108390022	b
75.952494331	g
77.373945578	b
78.174580498	g
79.771428571	b
80.342857142	g
81.874036281	b
82.663673469	g
84.086689342	b
85.476643990	m
87.385419501	b
87.626009070	m
89.688208616	b
89.853061224	m
91.980136054	b
92.143015873	m
94.277551020	b
94.372267573	m 
95.577392290	m:withm
96.391836734	b
96.538775510	m
97.544331065	m:withm
98.742857142	b
98.846621315	m
100.333174603	m:withm
100.910725623	b
101.160861678	m
102.930612244	m:withg
103.143356009	g
103.340408163	m:withg
104.304036281	m
105.135578231	m:withg
105.326439909	g
105.478253968	m:withg
106.602653061	m
107.387233560	m:withg
107.712494331	g
107.882947845	m:withg
108.959115646	m
109.656349206	m:withg
109.990113378	g
110.143854875	m:withg
110.888979591	m
111.816598639	m:withg
112.268480725	g
112.400204081	m
113.181700680	m
114.137687074	m:withg
114.369070294	g
114.540204081	m:withg
115.449614512	m
116.355192743	m:withg
116.522993197	g
116.702925170	m:withg
117.678730158	m
118.556870748	m:withg
118.879092970	g
119.024467120	m:withg
119.919455782	m
121.178458049	b
121.721224489	g
124.720544217	33.1
124.818866213	g
129.003038548	b
130.623446712	g
132.416326530	b
132.632653061	g
133.474580498	b
133.705374149	g
135.751111111	b
138.829297052	g
139.132993197	m:withg
140.341405895	m
141.010000000	m:withg
141.258072562	g
141.463038548	m:withg
142.547301587	m
143.231678004	m:withg
143.553333333	g
143.776643990	m:withg
144.694807256	g
145.473015873	m:withg
145.730997732	g
145.957233560	m:withg
146.889433106	m
147.122380952	m:withg
148.154920634	g
148.282630385	m:withg
150.018684807	m:withg
150.360816326	g
150.634376417	m:withg
152.417188208	g
152.581791383	m:withg
154.808276643	g
154.971428571	m:withg
156.063401360	m
156.718367346	m:withg
157.062086167	g
157.200000000	m:withg
158.432653061	m
159.108027210	39.4
159.282743764	m:withg
160.632743764	m
161.231541950	m:withg
161.610884353	g
161.692154195	m:withg
162.712471655	m
163.420113378	m:withg
163.782131519	g
163.954693877	m:withg
165.117097505	m
165.674376417	m:withg
166.022675736	b
166.141972789	m:withg
167.207800453	m
167.938321995	m:withg
168.344671201	g
168.472380952	m:withg
170.162040816	m:withg
170.606485260	g
170.767301587	m:withg
171.699954648	m
172.394013605	m:withg
172.692471655	g
172.859274376	m:withg
173.894240362	m
174.627074829	m:withg
174.831700680	g
176.090816326	b
176.891247165	g
178.308752834	b
179.176780045	g
180.592947845	b
181.382675736	g
182.924965986	b
183.635011337	g
185.190748299	b
185.905328798	g
187.299138321	g
188.126643990	g
189.513356009	b
190.364739229	g
191.716689342	b
193.090158730	n
194.073650793	e
