0.000000000	s:synthesizer
17.871791383	f
18.192267573	f:withg
19.704195011	b
20.042789115	f
21.582947845	f:withg
21.912494331	g
22.261292517	f:withg
23.057414965	f
25.878639455	f:withg
26.471201814	g
26.692607709	f:withg
28.563106575	b
28.898299319	f
30.377482993	f:withg
30.687800453	g
31.085691609	f:withg
31.983287981	f
33.053990929	b
33.273990929	f
37.992789115	b
45.132403628	f
48.511609977	b
49.387301587	f
52.869591836	b
53.753900226	f
56.666394557	b
56.917709750	f
60.900408163	b
61.412698412	f
65.625396825	b
66.245895691	f
69.850090702	b
70.709410430	f
77.065192743	b
77.330702947	f
79.133197278	b
79.527891156	f
79.861609977	f:withg
81.344693877	b
81.695396825	f
83.229024943	f:withg
83.549909297	g
83.928888888	f:withg
84.712199546	f
87.542857142	f:withg
88.122290249	g
88.343492063	f:withg
90.213900226	b
90.549410430	f
92.005532879	f:withg
92.339909297	g
92.737392290	f:withg
93.551020408	f
94.707596371	b
94.924104308	f
99.643809523	b
106.771995464	f
110.086009070	b
111.185011337	f
114.642993197	b
115.463990929	f
118.337006802	b
118.612993197	f
122.427006802	b
123.010997732	f
127.320997732	b
127.977006802	f
131.550997732	b
132.131995464	f
136.001995464	b
136.233990929	f
138.723990929	b
138.986009070	f
140.788004535	b
141.180000000	f
141.510317460	f:withg
142.996009070	b
143.343990929	f
144.875102040	f:withg
145.237006802	f
145.556009070	f:withg
146.423673469	f
149.200000000	f:withg
149.772993197	g
149.995011337	f:withg
151.862993197	b
152.199002267	f
153.681632653	f:withg
153.990000000	g
154.388004535	f:withg
155.279841269	f
156.358004535	b
156.576009070	f
161.290997732	s:synthesizer
176.409002267	f
176.715464852	f:withg
178.227006802	b
178.576009070	f
180.111383219	f:withg
180.448004535	f
180.792993197	f:withg
181.603265306	f
184.451133786	f:withg
185.001995464	g
185.223990929	f:withg
187.092993197	b
187.429002267	f
188.937006802	f:withg
189.220000000	g
189.620000000	f:withg
190.573378684	f
191.582993197	b
191.806009070	f
194.326530612	f:withg
195.753877551	f:withf
196.514285714	f
197.736984126	f:withg
197.918367346	g
198.473129251	f:withg
199.396417233	f
202.032653061	f:withg
202.680000000	g
202.828594104	f:withg
204.726099773	b
204.938027210	f
206.522448979	f:withg
206.882834467	g
207.250453514	f:withg
208.073219954	f
209.230702947	b
209.498299319	f
214.099160997	b
247.271292517	n
248.931882086	e
