0.000000000	s:bell
2.697596371	b
2.889795918	s:synthstrings
8.924353741	s:synthesizers
10.014263038	s:synthstrings
16.036893424	s:synthesizers
18.235895691	m
19.542494331	b
19.775102040	m
21.549410430	b
24.027482993	s:synthstrings
24.902040816	b
25.338775510	m
26.680000000	b
26.904897959	m
28.665600907	b
31.006099773	m
32.706099773	b
33.088390022	m
34.046598639	b
34.627596371	m
36.263401360	b
36.556689342	m
37.563696145	b
38.108390022	m
42.146893424	b
42.421292517	m
49.179705215	b
49.782789115	m
53.145396825	b
53.353106575	m
56.288095238	b
56.785895691	m
58.210997732	b
58.431609977	m
65.275600907	b
65.563197278	m
67.943197278	b
71.144739229	b
71.558390022	m
74.850204081	b
77.342857142	s:synthstrings
78.216326530	b
78.661111111	m
82.018888888	b
84.349705215	m
85.996394557	b
86.399092970	m
87.341496598	b
88.003401360	m
89.655691609	b
90.001609977	m
91.007800453	b
91.498503401	m
95.416689342	b
95.745102040	m
99.518208616	b
100.411995464	m
103.392993197	b
104.009002267	m
108.896009070	b
109.109002267	m
110.512993197	b
111.021995464	m
112.428004535	b
112.662993197	m
114.431995464	b
114.650000000	m
119.511995464	b
119.793990929	m
122.053990929	s:synthsax
135.925011337	m
137.317006802	b
137.540997732	m
139.016009070	b
143.042993197	m
146.046009070	b
150.162993197	m
151.583990929	b
151.952993197	m
154.907006802	b
155.566009070	m
158.885011337	b
159.115011337	m
160.455011337	b
160.670000000	m
162.140000000	b
162.607006802	m
165.965011337	b
166.182993197	m
169.112993197	b
169.798004535	m
171.123990929	b
171.330997732	m
173.098004535	b
173.337006802	m
174.655011337	b
174.879002267	m
176.242993197	b
176.901995464	m
178.221995464	b
178.440000000	m
180.200000000	b
180.407006802	m
185.276009070	b
185.563990929	m
188.525011337	s:synthstrings
190.450000000	m
191.502993197	s:synthstrings
192.918639455	s:synthesizers
194.036122448	s:synthstrings
200.046167800	s:synthesizers
201.814512471	s:bell
207.489455782	e
