0.000000000	b
21.838095238	f
23.966190476	b
24.582902494	f
26.718390022	b
27.284399092	f
29.540793650	b
30.008594104	f
34.867891156	b
35.455804988	f
37.610907029	b
38.073696145	f
40.548390022	b
40.909909297	f
43.226802721	b
45.662902494	f
47.007596371	b
47.218707482	f
48.442403628	b
48.739092970	f
51.076893424	b
51.314807256	f
53.862290249	b
54.195510204	f
56.304399092	b
56.589795918	f
59.270090702	b
59.653900226	f
61.995396825	b
62.262403628	f
64.692403628	b
65.122698412	f
67.241609977	b
67.482607709	f
70.389591836	b
70.971201814	s:keyboard
92.752108843	b
95.443809523	f
97.594399092	b
98.138095238	f
100.346009070	b
100.936009070	f
103.260000000	b
103.641995464	f
108.563990929	b
109.100000000	f
111.237006802	b
111.710997732	f
114.108004535	b
114.570997732	f
117.000997732	b
119.260997732	f
122.099002267	b
122.388004535	f
124.702993197	b
124.948004535	f
126.132993197	b
126.340997732	f
127.506009070	b
127.817006802	f
129.925011337	b
130.219002267	f
132.938004535	b
133.193990929	f
135.628004535	b
135.865011337	f
138.397006802	b
138.762993197	f
140.829002267	b
141.142993197	f
145.205011337	s:electricguitar
168.410997732	f
169.738004535	b
169.986009070	f
171.150000000	b
171.463990929	f
173.708004535	b
174.062993197	f
175.161995464	b
175.406009070	f
176.548004535	b
176.912993197	f
179.026009070	b
179.320000000	f
182.031995464	b
182.400997732	f
184.683990929	b
184.930000000	f
186.041995464	b
186.252993197	f
187.408004535	b
187.876009070	f
191.583990929	b
191.787006802	f
192.981995464	b
193.282993197	f
195.570000000	b
195.858004535	f
196.999002267	b
197.210997732	f
198.387006802	b
198.748004535	f
200.856009070	b
201.152993197	f
202.452993197	b
202.677006802	f
203.790997732	b
204.066009070	f
206.490000000	b
206.792993197	f
209.281995464	b
209.663990929	f
211.733990929	b
212.051995464	f
215.551995464	b
230.976598639	m
232.919274376	e
