0.000000000	b
2.955351473	p
4.093990929	b
6.130612244	s:sax
9.283242630	b
10.122993197	s:sax
14.462312925	b
14.822675736	s:sax
18.238594104	b
19.355102040	s:sax
22.732063492	b
23.713900226	m
26.210498866	b
27.891405895	m
30.983605442	b
32.462993197	m
35.561791383	b
37.089795918	m
40.280294784	b
41.756303854	m:withm
44.766303854	b
46.423990929	m
49.858594104	b
51.368798185	m:withm
54.319909297	b
55.741609977	m
58.972698412	b
59.756009070	m
61.685691609	b
61.989092970	m
64.179795918	b
64.685510204	m
66.132993197	b
66.433900226	m
70.771111111	b
71.137709750	m
73.115895691	b
73.976598639	m
77.794104308	b
78.035102040	m
79.889909297	b
80.350793650	m
82.140000000	b
82.708798185	m
84.657596371	b
85.537800453	m
89.061292517	b
89.881111111	m
91.394897959	b
92.242290249	m
94.075396825	b
94.894104308	m
99.124399092	s:sax
105.549183673	b
106.492970521	s:sax
108.633151927	b
110.976938775	s:sax
116.063990929	m:withm
119.225011337	b
120.708004535	m
124.033990929	b
125.606009070	m:withm
128.600997732	b
130.000000000	m
133.149002267	b
134.017006802	m
135.941995464	b
136.321995464	m
138.525011337	b
138.980997732	m
140.461995464	b
140.749002267	m
144.998004535	b
145.401995464	m
147.490000000	b
148.235011337	m
150.246009070	b
150.565011337	m
152.107006802	b
152.337006802	m
154.030000000	b
154.648004535	m
156.387006802	b
157.000000000	m
158.888004535	b
159.860000000	m
163.395011337	b
163.941995464	m
167.129002267	b
168.485011337	m
173.402993197	s:sax
180.617120181	b
181.034376417	s:sax
201.947664399	b
203.968526077	s:sax
206.518730158	b
207.397664399	s:sax
208.491972789	b
212.592721088	n
213.061746031	e
