0.000000000	b
19.524603174	m
22.618208616	b
24.290793650	m
27.351791383	b
29.135895691	m
35.505102040	b
35.757210884	m
38.326507936	b
38.699206349	m
41.740589569	b
43.490294784	m
46.517210884	b
48.226802721	m
52.272902494	b
52.510793650	m
54.730000000	b
54.939206349	m
57.596598639	b
57.898390022	m
61.227800453	b
62.601904761	m
65.961496598	b
67.499410430	m
70.838888888	b
72.207596371	m
78.424603174	b
78.671292517	m
81.710408163	b
84.151904761	s:electricguitar
93.926802721	m
96.946598639	b
98.635691609	m
101.755011337	b
103.519002267	m
112.312993197	b
113.005011337	m
116.229002267	b
117.889002267	m
121.023990929	b
122.653990929	m
129.113990929	b
129.324988662	m
132.012993197	b
132.320000000	m
135.669002267	b
137.029002267	m
140.361995464	b
141.899002267	m
145.227006802	b
146.647006802	m
152.766009070	b
153.046009070	m
156.088004535	b
168.102517006	e
