0.000000000	b
10.218548752	f
12.206190476	b
12.463310657	f
14.756666666	b
15.220680272	f
16.990657596	b
17.287256235	f
20.124399092	b
20.419795918	f
20.771428571	b
21.044897959	f
21.444897959	b
21.689795918	f
22.069387755	b
22.342857142	f
25.039818594	b
25.244897959	f
30.178412698	b
30.584126984	f
34.902040816	b
35.718367346	f
40.511587301	b
40.844013605	f
43.156712018	b
43.399092970	f
45.020997732	b
45.314285714	f
48.562426303	b
48.795918367	f
50.767346938	b
51.055623582	f
52.483900226	b
52.664126984	f
55.800136054	b
56.163265306	f
60.767346938	b
61.261224489	f
64.453061224	b
64.730612244	f
66.032653061	b
66.342857142	f
70.869387755	b
71.510204081	f
75.555782312	b
75.949546485	f
78.498752834	b
89.232653061	f
91.404081632	b
91.775510204	f
94.053061224	b
94.322448979	f
96.600000000	b
96.934693877	f
99.221111111	b
99.566031746	f
99.928412698	b
100.236734693	f
100.579591836	b
100.884761904	f
101.269387755	b
101.506122448	f
101.987755102	b
102.138775510	f
104.224489795	b
104.693877551	f
109.334693877	b
109.775351473	f
113.885714285	b
114.861224489	f
119.697959183	b
119.971337868	f
122.314897959	b
122.555102040	f
124.154489795	b
124.453061224	f
127.669387755	b
127.960362811	f
129.934693877	b
130.191836734	f
131.582086167	b
131.816848072	f
134.913038548	b
135.289795918	f
139.971428571	b
140.400000000	f
143.583673469	b
143.857142857	f
144.255510204	b
144.481632653	f
145.171428571	b
145.448979591	f
150.214716553	b
150.629115646	f
154.783310657	b
155.077551020	f
158.454920634	b
181.259455782	f
182.670680272	b
182.904807256	f
186.039659863	b
186.366303854	f
187.832653061	b
188.012244897	f
190.993582766	b
191.479342403	f
194.648684807	b
194.863242630	f
196.322448979	b
196.526530612	f
201.437823129	b
201.995918367	f
205.784693877	b
206.138775510	f
210.560793650	b
210.940204081	f
213.163265306	b
213.487188208	f
215.893877551	b
216.318367346	f
219.109886621	b
219.767346938	f
229.128843537	b
229.740113378	f
231.281632653	b
232.226303854	f
236.432108843	b
237.421904761	f
239.313809523	b
240.708117913	n
241.097006802	e
