0.000000000	p
0.580498866	b
18.465895691	f
20.415102040	b
22.268390022	f
24.313900226	b
26.036099773	f
27.547709750	b
28.009092970	f
30.244104308	b
33.692494331	f
35.821111111	b
37.436099773	f
39.509591836	b
41.195600907	f
46.090498866	b
48.145510204	f
54.431111111	b
55.827709750	f
62.817210884	b
64.631201814	f
66.516893424	b
67.017596371	f
71.019909297	b
71.718390022	f
77.781700680	b
77.989591836	f
79.405192743	b
79.856802721	f
81.607097505	b
82.279795918	f
84.996598639	b
85.544693877	f
86.811405895	b
87.966009070	f
90.539092970	b
90.821496598	f
93.001201814	b
113.595011337	f
115.733990929	b
117.411995464	f
119.582993197	b
121.333990929	f
125.821995464	b
128.886009070	f
131.083990929	b
132.733990929	f
134.870000000	b
136.423990929	f
137.841995464	b
138.349002267	f
140.312993197	b
143.350000000	f
149.535011337	b
151.002993197	f
157.811995464	b
159.857006802	f
161.861995464	b
162.205011337	f
166.071995464	b
167.040000000	f
174.487006802	b
175.115011337	f
177.130997732	b
177.472993197	f
180.305011337	b
180.810997732	f
182.505011337	b
183.198004535	f
185.740000000	b
186.012993197	f
188.303990929	b
190.349002267	f
192.175011337	b
192.713990929	f
196.251995464	b
197.423990929	f
203.426009070	b
203.670997732	f
204.909002267	b
205.577006802	f
207.405011337	b
207.935011337	f
210.663990929	b
211.240000000	f
212.690997732	b
213.633990929	f
216.235011337	b
216.490000000	f
219.202993197	b
246.324331065	n
248.991179138	e
