0.000000000	s:electricguitar
10.525759637	b
15.078707482	m
15.736507936	b
16.038888888	m
17.147596371	b
17.644489795	m
18.319092970	b
18.707097505	m
19.625600907	b
20.309092970	m
24.760204081	b
25.448888888	m
26.156009070	b
26.402403628	m
27.456802721	b
28.063900226	m
28.751904761	b
29.104104308	m
30.045510204	b
30.696802721	m
35.485804988	b
35.955396825	m
38.129909297	b
38.530907029	m
42.233310657	b
46.381111111	m
48.560294784	b
48.998888888	m
51.308548752	m:withm
53.446893424	b
53.752902494	m:withm
56.050907029	b
56.479795918	m
57.389297052	b
58.051201814	m
59.056870748	m:withm
61.382108843	b
61.716507936	m:withm
63.856190476	b
64.291111111	m:withm
66.501405895	b
66.842199546	m
67.823492063	b
68.494399092	m
69.464172335	m:withm
72.007505668	b
73.606507936	m
74.392494331	b
74.712902494	m
75.684693877	b
76.369909297	m
77.073900226	b
77.322290249	m
78.282290249	b
78.868798185	m
83.518798185	b
84.095895691	m
84.836394557	b
85.150408163	m
86.096689342	b
86.804489795	m
87.516099773	b
87.726689342	m
88.690294784	b
89.286507936	m
94.052902494	b
94.534399092	m
96.748594104	b
97.152902494	m
100.913990929	b
105.003990929	m
107.221995464	b
107.548004535	m
109.898004535	m:withm
112.071995464	b
112.465011337	m:withm
114.725011337	b
115.061995464	m
116.065011337	b
116.769002267	m
117.771609977	m:withm
120.032993197	b
120.320997732	m:withm
122.530000000	b
122.965011337	m:withm
125.128004535	b
125.556009070	m
126.511995464	b
127.212993197	m
128.220589569	m:withm
130.639002267	b
140.910294784	s:synthesizer
151.347664399	s:electricguitar
162.083990929	m
164.273990929	b
164.623990929	m
168.246009070	b
172.453990929	m
174.657006802	b
175.110000000	m
177.435283446	m:withm
179.549002267	b
179.983990929	m:withm
182.262993197	b
182.623990929	m
183.493990929	b
184.197006802	m
185.237188208	m:withm
187.598004535	b
187.820000000	m:withm
189.992993197	b
190.436009070	m:withm
192.631995464	b
192.951995464	m
193.932993197	b
194.635011337	m
195.608367346	m:withm
200.437006802	b
200.786009070	m:withm
203.070997732	b
203.373990929	m
204.405011337	b
205.118004535	m
206.074172335	m:withm
208.320000000	b
208.627006802	m:withm
210.851995464	b
211.261995464	m:withm
213.462993197	b
213.881995464	m
214.865011337	b
215.523990929	m
216.526077097	m:withm
218.853877551	s:electricguitar
236.204580498	n
237.067460317	e
