0.000000000	p
2.145782312	s:electricguitar
19.293900226	f
22.918390022	b
23.185895691	f
27.677097505	b
28.159002267	f
31.085306122	b
31.334195011	f
35.879206349	b
36.471700680	f
40.084489795	b
40.333197278	f
40.960000000	b
41.197891156	f
44.715102040	b
45.170294784	f
48.270090702	b
48.508095238	f
53.149002267	b
53.598798185	f
54.152199546	b
54.617210884	f
57.517392290	b
57.850408163	f
58.499410430	b
58.902403628	f
61.751791383	b
62.170204081	f
62.724897959	b
63.248798185	f
72.983401360	b
75.063605442	f
78.362290249	b
79.042789115	f
79.750498866	b
80.086802721	f
82.971904761	b
83.288594104	f
87.619795918	b
87.888798185	f
91.611609977	b
92.136507936	f
95.706689342	b
96.158208616	f
96.888594104	b
97.257392290	f
100.160000000	b
100.420000000	f
103.127006802	b
103.367006802	f
105.249002267	b
105.500000000	f
109.151995464	b
126.478004535	f
130.063990929	b
130.323990929	f
131.003990929	b
131.228004535	f
134.766009070	b
135.188004535	f
138.235011337	b
138.445011337	f
143.233990929	b
143.576009070	f
144.152993197	b
144.657006802	f
147.386009070	b
147.879002267	f
148.479002267	b
148.932993197	f
151.780997732	b
152.168004535	f
152.787006802	b
153.140000000	f
155.956009070	b
156.182993197	f
162.978004535	b
164.972993197	f
168.485011337	b
168.997006802	f
169.712993197	b
170.059002267	f
173.037006802	b
173.337006802	f
178.131995464	b
178.435011337	f
181.521995464	b
182.176009070	f
185.840000000	b
186.086009070	f
186.893990929	b
187.140997732	f
191.137006802	b
191.467006802	f
195.293990929	b
195.501995464	f
198.181995464	b
199.353990929	f
202.970000000	b
203.315011337	f
204.095011337	b
204.378004535	f
207.318004535	b
207.591995464	f
211.907006802	b
212.168004535	f
215.836009070	b
216.373990929	f
220.092993197	b
220.446009070	f
221.246009070	b
221.535011337	f
224.343990929	b
224.752993197	f
229.578004535	b
229.810997732	f
233.623990929	s:electricguitar
249.034013605	b
251.204399092	s
252.091587301	e
