0.000000000	b
23.062698412	f
24.178594104	b
24.388390022	f
27.527097505	b
28.260589569	f
31.378503401	b
32.108798185	f
37.363197278	b
38.558299319	f
39.471904761	b
39.727596371	f
42.918299319	b
43.562290249	f
46.858888888	b
47.408594104	f
48.962108843	b
49.327800453	f
52.826009070	b
53.178390022	f
56.676009070	b
57.047800453	f
62.682290249	b
63.289705215	f
65.900907029	b
66.137392290	f
68.254603174	b
68.540294784	f
70.581609977	b
70.939297052	f
74.696394557	b
75.162403628	f
77.776598639	b
78.637709750	f
82.691700680	b
83.350997732	f
85.536689342	b
86.321111111	f
87.987006802	b
88.217800453	f
90.107596371	b
91.148503401	f
93.527505668	b
93.970907029	f
98.096303854	b
100.417006802	f
103.077006802	b
103.340997732	f
106.030000000	b
107.679002267	f
108.623990929	b
108.850997732	f
112.230997732	b
112.700997732	f
116.017006802	b
116.551995464	f
121.783990929	b
122.319002267	f
125.772993197	b
126.150000000	f
127.356009070	b
127.592993197	f
131.933990929	b
132.407006802	f
135.036009070	b
135.263990929	f
137.353990929	b
137.616009070	f
139.607006802	b
140.076009070	f
143.679002267	b
144.371995464	f
146.789002267	b
147.705011337	f
151.698004535	b
152.472993197	f
154.652993197	b
155.387006802	f
159.178004535	b
160.279002267	f
162.620000000	b
163.107006802	f
167.199002267	b
168.901995464	f
169.920997732	b
170.811995464	f
174.397006802	b
174.983990929	f
177.346009070	b
178.473990929	f
182.560000000	b
183.166009070	f
185.183990929	b
186.156009070	f
187.799002267	b
188.070000000	f
189.750997732	b
190.956009070	f
193.240997732	b
193.819002267	f
197.931995464	b
200.231995464	f
207.337006802	b
207.963990929	f
215.938004535	b
220.884172335	e
