0.000000000	b
29.976077097	p
31.926530612	b
49.557346938	p
50.969319727	b
52.065306122	n
52.622902494	m
54.231700680	b
54.571292517	m
55.963900226	b
56.414399092	m
57.228594104	b
57.452607709	m
59.824195011	b
60.313401360	m
62.022789115	b
62.262698412	m
63.730294784	b
64.139705215	m
67.847392290	b
69.215192743	m
71.419591836	b
71.863809523	m
73.013106575	b
73.230907029	m
75.255192743	b
76.799297052	m
79.162902494	b
80.437210884	m
83.155396825	b
84.187097505	m:withm
86.978390022	b
88.066099773	m
91.453401360	b
91.943990929	m:withm
94.818095238	b
95.663696145	m
100.117006802	b
101.510226757	p
102.763945578	b
103.976031746	n
104.480997732	m
107.680997732	b
108.200000000	m
109.040000000	b
109.245011337	m
111.570000000	b
112.150997732	m
115.395011337	b
115.913990929	m
119.426009070	b
121.010000000	m
123.260000000	b
123.672993197	m
126.975011337	b
128.728004535	m
131.166009070	b
132.219002267	m
135.003990929	b
135.980997732	m:withm
139.022993197	b
139.875011337	m
143.238004535	b
143.739002267	m:withm
146.541995464	b
147.483990929	m
151.847006802	b
153.183106575	p
154.318367346	s:electricguitar
178.390997732	m
180.788004535	b
181.228004535	m
182.338004535	b
182.622993197	m
184.580997732	b
186.148004535	m
188.756009070	b
189.820997732	m
192.599002267	b
193.655011337	m
196.596009070	b
197.467006802	m
200.833990929	b
201.340000000	m
204.220997732	b
205.119002267	m
208.479002267	b
209.015011337	m
211.719002267	b
212.869002267	m
216.202993197	b
216.690997732	m
219.349002267	b
220.466009070	m
223.837006802	b
224.323990929	m:withm
227.572993197	b
231.956009070	m:withm
235.310997732	b
239.650000000	m:withm
242.555011337	b
244.495011337	m:withm
247.349002267	b
250.003990929	m:withm
263.260997732	s:electricguitar
273.321133786	e
