0.000000000	s:electricguitar
23.171111111	m
26.712993197	b
27.081700680	m
30.556099773	b
30.949795918	m
34.423605442	b
34.804489795	m
38.154104308	b
38.372403628	m:withm
40.876099773	b
41.253809523	m
43.272108843	s:electricguitar
46.055102040	m:withm
48.779092970	b
49.107505668	m
52.264104308	b
52.943900226	m
55.441700680	m:withm
57.144308390	b
57.467891156	m
60.530408163	b
61.344104308	m
63.877301587	b
65.018390022	m
67.799909297	b
68.330408163	m
70.759183673	m:withm
72.538390022	b
72.948390022	m
75.875396825	b
76.658888888	m
79.186394557	b
80.525011337	m:withm
84.182403628	s:electricguitar
94.229410430	m
97.842993197	b
98.048707482	m
101.659002267	b
102.001995464	m
105.495011337	b
105.860997732	m
109.193990929	b
109.405011337	m:withm
111.910997732	b
112.210000000	m
114.379002267	s:electricguitar
117.092993197	m:withm
119.836009070	b
120.256009070	m
123.336009070	b
123.978004535	m
126.468594104	m:withm
128.195011337	b
128.627006802	m
131.631995464	b
132.360997732	m
134.878004535	b
135.983990929	m
138.953990929	b
139.419002267	m
141.868412698	m:withm
143.593990929	b
143.926009070	m
146.927006802	b
147.753990929	m
150.230997732	b
151.616009070	m:withm
154.872857142	m
156.811995464	s:electricguitar
187.341995464	m
189.887006802	m:withm
191.620997732	b
191.979002267	m
194.953990929	b
195.811995464	m
198.232993197	b
199.328004535	m
202.525011337	b
202.808004535	m
205.227006802	m:withm
206.961995464	b
207.267006802	m
210.343990929	b
211.100000000	m
214.113990929	b
214.899002267	m:withm
218.340249433	m
220.702993197	s:electricguitar
222.482993197	m
223.110997732	s:electricguitar
223.917006802	m
224.945011337	s:electricguitar
226.769002267	m
228.907006802	s:electricguitar
230.145011337	m
231.837006802	s:electricguitar
232.950000000	m
233.450000000	s:electricguitar
238.752993197	m
241.321995464	s:electricguitar
243.080997732	m
244.623990929	s:electricguitar
245.453990929	m
245.940997732	s:electricguitar
246.419002267	m
248.063990929	s:electricguitar
252.045623582	e
