0.000000000	p
3.323854875	b
9.704489795	f
12.617006802	b
12.965600907	f
14.957505668	b
16.664807256	f
21.250702947	b
22.973401360	f
24.038390022	b
24.727709750	f
27.577800453	b
28.735102040	f
30.963492063	b
35.655895691	f
38.578798185	b
38.831700680	f
40.884104308	b
42.130793650	f
47.198594104	b
49.184399092	f
50.046009070	b
50.658095238	f
53.532403628	b
54.498594104	f
56.904104308	b
61.608095238	f
66.077210884	b
68.082607709	f
72.535102040	b
75.127301587	f
76.030090702	b
76.587596371	f
77.597301587	b
78.442403628	f
79.254807256	b
80.006099773	f
81.005102040	b
81.453197278	f
82.519410430	b
83.089002267	f
85.289297052	b
86.966802721	f
90.895011337	b
92.815306122	f
94.513900226	b
95.273696145	f
97.299795918	b
99.283809523	f
104.080000000	b
106.401995464	f
108.741995464	b
109.646009070	f
113.848004535	b
119.936009070	f
125.210997732	b
126.473990929	f
129.385011337	b
129.627006802	f
131.553990929	b
133.560000000	f
134.398004535	b
135.132993197	f
137.875011337	b
138.816009070	f
140.732993197	b
145.897006802	f
151.135011337	b
152.286009070	f
157.525011337	b
159.370997732	f
160.337006802	b
160.896009070	f
161.897006802	b
162.119002267	f
163.808004535	b
164.789002267	f
166.701995464	b
171.815011337	f
172.675011337	b
173.047006802	f
176.088004535	b
178.350997732	f
179.263990929	b
179.479002267	f
182.542993197	b
185.455011337	f
186.272993197	b
187.059002267	f
187.953990929	b
188.491995464	f
189.620000000	b
190.247006802	f
191.281995464	b
191.758004535	f
192.852993197	b
193.287006802	f
195.582993197	b
197.179002267	f
198.540000000	b
198.988004535	f
201.121995464	b
203.038004535	f
204.790997732	b
205.511995464	f
207.540000000	b
209.539002267	f
211.587006802	b
211.970997732	f
214.058004535	b
216.688004535	f
219.015011337	b
219.875011337	f
222.219002267	b
223.022993197	f
223.935011337	b
240.182834467	n
241.488662131	e
