0.000000000	p
1.954195011	b
2.506530612	s:electricguitar
2.715306122	b
3.026984126	s:electricguitar
5.973333333	b
6.722176870	s:electricguitar
10.059954648	b
10.495419501	s:electricguitar
19.043537414	b
19.408911564	m
22.537074829	b
23.469569160	m
25.369160997	b
27.419750566	m
30.469160997	b
30.818684807	m
34.337142857	b
35.696893424	m
38.153310657	b
38.934058956	m
41.255170068	b
43.177505668	m
46.348412698	b
46.654693877	m
51.977868480	b
52.385532879	m
54.523378684	b
55.201972789	m
60.000362811	b
60.424126984	m
62.505941043	b
63.175532879	m
66.897505668	b
67.448163265	m
69.069387755	b
69.526530612	s:electricguitar
69.804081632	b
69.970816326	s:electricguitar
72.971156462	b
73.746371882	s:electricguitar
74.610907029	b
74.755102040	s:electricguitar
76.075873015	b
76.257142857	s:acousticguitar
76.975510204	p
77.377505668	m
80.574693877	b
81.216326530	m
83.511065759	b
85.187755102	m
88.563265306	b
88.888911564	m
92.376984126	b
93.638480725	m
96.326213151	b
96.920476190	m
99.477959183	b
101.208571428	m
104.477414965	b
104.673469387	m
106.424353741	b
106.700816326	m
109.996757369	b
110.420408163	m
112.489795918	b
113.204081632	m
118.011791383	b
118.416326530	m
120.538616780	b
121.208163265	m
124.955918367	b
125.457142857	m
129.330816326	b
129.711451247	m
131.108140589	b
133.751405895	m
137.406870748	b
137.857142857	m
139.811133786	b
141.146938775	m
143.021156462	s:electricguitar
159.718367346	m
162.377868480	b
162.963265306	m
165.331111111	b
167.117936507	m
170.456031746	b
170.738140589	m
172.415555555	b
172.706122448	m
175.747460317	b
176.187755102	m
177.998684807	b
178.365623582	m
180.524263038	b
181.175442176	m
185.964240362	b
186.387755102	m
188.430408163	b
189.216326530	m
193.959070294	b
194.383673469	m
196.382131519	b
197.187755102	m
201.999954648	b
202.444897959	m
204.488435374	b
205.167346938	m
208.867732426	b
209.457142857	m
211.102040816	b
211.490158730	s:electricguitar
211.673106575	b
211.994671201	s:electricguitar
213.723718820	m
215.555102040	b
215.794648526	s:electricguitar
219.048344671	b
219.501133786	s:electricguitar
219.739138321	b
219.998911564	s:electricguitar
223.020770975	b
223.748934240	s:electricguitar
227.700680272	b
227.937233560	s:electricguitar
231.035646258	b
231.765623582	s:electricguitar
235.705759637	b
235.942312925	s:electricguitar
239.040725623	b
239.738775510	s:electricguitar
247.424761904	e
