0.000000000	p
2.716734693	b
31.777460317	f
33.850158730	b
34.272653061	f
37.045736961	b
38.939138321	f
40.918752834	b
41.447619047	f
44.340770975	b
46.068390022	f
47.972879818	b
48.531201814	f
51.494308390	b
53.235056689	f
55.193832199	b
55.687573696	f
58.746485260	b
60.315850340	f
63.576825396	b
64.040816326	f
67.044625850	b
67.523628117	f
72.581496598	b
72.946190476	f
80.284172335	b
80.782222222	f
83.875487528	b
84.346485260	f
85.766326530	b
86.107165532	f
87.092857142	b
87.341859410	f
94.664829931	b
95.538503401	f
98.356507936	b
98.725374149	f
102.838979591	b
117.698934240	f
119.808956916	b
120.239455782	f
123.086394557	b
124.908367346	f
126.908662131	b
127.349841269	f
130.380045351	b
132.083038548	f
134.096984126	b
134.506258503	f
137.555011337	b
139.249047619	f
141.293424036	b
141.757823129	f
144.718367346	b
146.402698412	f
149.605759637	b
149.954489795	f
152.772857142	b
153.488820861	f
158.324240362	b
158.975192743	f
166.406961451	b
166.794739229	f
169.997528344	b
170.305170068	f
173.083106575	b
173.276054421	f
180.956009070	b
181.513741496	f
184.208979591	b
184.652517006	f
189.262721088	b
218.329274376	e
